transaction_id,amount,currency,country,payment_method,merchant_category,psp,status,timestamp,processing_time_ms,cost,fraud_score
txn_001644,10.0,INR,US,card,digital,stripe,success,2025-04-12 21:42:51.038635,165,0.59,0.017
txn_001645,38.19,CAD,US,card,retail,stripe,success,2025-05-22 12:10:51.038635,96,1.41,0.104
txn_001646,15.17,JPY,DE,card,travel,stripe,success,2025-01-21 21:09:51.038635,104,0.74,0.103
txn_001647,88.11,USD,US,bank,retail,stripe,success,2025-01-22 03:28:51.038635,98,2.86,0.027
txn_001648,119.23,USD,UK,card,travel,square,success,2025-05-14 05:29:51.038635,138,3.2,0.07
txn_001649,976.86,CAD,AU,bank,digital,stripe,failed,2025-04-12 01:57:51.038635,114,28.63,0.01
txn_001650,47.92,USD,AU,bank,digital,square,success,2025-06-13 09:09:51.038635,124,1.35,0.033
txn_001651,32.74,USD,IN,card,finance,razorpay,success,2025-06-01 08:35:51.038635,142,1.04,0.021
txn_001652,26.89,EUR,AU,card,travel,stripe,success,2025-02-10 01:58:51.038635,117,1.08,0.013
txn_001653,11.83,CAD,SG,card,retail,razorpay,success,2025-02-02 13:11:51.038635,111,0.53,0.064
txn_001654,33.37,USD,DE,bank,retail,square,success,2025-06-20 15:58:51.038635,164,0.97,0.011
txn_001655,12.9,GBP,US,card,finance,stripe,success,2025-01-06 06:29:51.038635,76,0.67,0.073
txn_001656,25.86,USD,US,card,retail,stripe,success,2025-03-22 15:48:51.038635,132,1.05,0.063
txn_001657,144.95,USD,UK,card,food,adyen,success,2025-01-09 17:03:51.038635,111,4.18,0.094
txn_001658,10.0,USD,US,card,travel,stripe,success,2025-03-06 04:34:51.038635,154,0.59,0.045
txn_001659,111.03,USD,US,bank,food,stripe,success,2025-03-24 02:52:51.038635,161,3.52,0.003
txn_001660,144.85,AUD,US,wallet,travel,stripe,success,2025-03-09 09:27:51.038635,115,4.5,0.001
txn_001661,16.83,AUD,IN,bank,travel,razorpay,failed,2025-06-24 14:39:51.038635,155,0.65,0.013
txn_001662,10.0,INR,BR,card,travel,stripe,success,2025-02-23 21:52:51.038635,172,0.59,0.004
txn_001663,10.0,USD,US,card,finance,stripe,success,2025-04-20 03:50:51.038635,118,0.59,0.004
txn_001664,140.54,EUR,FR,crypto,food,adyen,success,2025-04-13 13:14:51.038635,68,4.06,0.017
txn_001665,19.41,USD,DE,card,digital,adyen,success,2025-01-19 00:01:51.038635,88,0.66,0.003
txn_001666,10.0,USD,US,bank,digital,stripe,failed,2025-02-20 07:20:51.038635,80,0.59,0.085
txn_001667,10.0,EUR,BR,card,travel,stripe,success,2025-05-01 10:28:51.038635,131,0.59,0.037
txn_001668,70.88,INR,CA,card,finance,stripe,success,2025-04-01 19:05:51.038635,151,2.36,0.034
txn_001669,45.61,USD,UK,wallet,retail,paypal,failed,2025-02-05 19:52:51.038635,176,2.04,0.016
txn_001670,14.04,USD,FR,crypto,digital,adyen,success,2025-05-06 05:41:51.038635,51,0.51,0.093
txn_001671,11.59,JPY,US,crypto,gaming,stripe,success,2025-05-11 11:34:51.038635,150,0.64,0.059
txn_001672,11.16,EUR,DE,card,food,adyen,success,2025-02-10 00:29:51.038635,50,0.43,0.006
txn_001673,10.0,JPY,US,card,retail,stripe,success,2025-02-16 18:48:51.038635,73,0.59,0.142
txn_001674,226.57,BRL,SG,card,travel,razorpay,success,2025-01-05 07:36:51.038635,134,5.69,0.018
txn_001675,12.39,EUR,UK,wallet,gaming,paypal,success,2025-03-30 15:45:51.038635,187,0.91,0.015
txn_001676,124.68,USD,DE,wallet,finance,paypal,success,2025-03-08 05:25:51.038635,192,4.73,0.017
txn_001677,196.76,CAD,US,card,travel,stripe,success,2025-04-25 09:58:51.038635,118,6.01,0.036
txn_001678,89.79,USD,DE,crypto,retail,square,success,2025-06-07 21:16:51.038635,162,2.43,0.027
txn_001679,10.51,USD,AU,wallet,finance,paypal,success,2025-01-04 00:56:51.038635,181,0.85,0.038
txn_001680,36.8,CAD,IN,wallet,food,razorpay,success,2025-05-02 13:01:51.038635,171,1.13,0.0
txn_001681,19.37,EUR,CA,card,finance,stripe,success,2025-02-11 09:10:51.038635,143,0.86,0.108
txn_001682,10.0,USD,IN,card,digital,razorpay,success,2025-05-18 04:55:51.038635,101,0.49,0.011
txn_001683,32.67,GBP,JP,crypto,retail,square,success,2025-02-07 02:20:51.038635,104,0.95,0.121
txn_001684,10.0,INR,IN,card,digital,razorpay,failed,2025-06-21 19:51:51.038635,203,0.49,0.042
txn_001685,119.29,USD,SG,bank,retail,razorpay,success,2025-01-04 05:36:51.038635,124,3.11,0.0
txn_001686,10.0,USD,AU,crypto,travel,adyen,success,2025-02-07 12:22:51.038635,79,0.4,0.064
txn_001687,27.16,USD,UK,wallet,gaming,paypal,success,2025-02-20 01:14:51.038635,185,1.41,0.009
txn_001688,30.72,USD,US,card,travel,stripe,success,2025-02-23 14:46:51.038635,105,1.19,0.184
txn_001689,13.62,INR,UK,card,finance,adyen,success,2025-03-06 13:59:51.038635,76,0.5,0.051
txn_001690,48.43,INR,SG,card,digital,razorpay,success,2025-05-07 18:28:51.038635,125,1.41,0.0
txn_001691,10.0,GBP,US,card,travel,stripe,success,2025-06-19 18:03:51.038635,162,0.59,0.065
txn_001692,74.21,USD,IN,card,finance,razorpay,success,2025-01-30 13:44:51.038635,135,2.03,0.09
txn_001693,10.0,USD,AU,card,travel,adyen,success,2025-05-29 17:47:51.038635,60,0.4,0.006
txn_001694,24.28,USD,UK,card,food,stripe,success,2025-03-02 13:24:51.038635,74,1.0,0.054
txn_001695,368.11,USD,DE,card,food,adyen,success,2025-03-16 16:18:51.038635,166,10.43,0.043
txn_001696,10.0,USD,US,card,travel,stripe,success,2025-06-10 02:00:51.038635,113,0.59,0.008
txn_001697,10.0,EUR,US,card,retail,stripe,success,2025-04-03 05:02:51.038635,133,0.59,0.004
txn_001698,43.42,USD,AU,card,finance,square,success,2025-03-02 00:02:51.038635,86,1.23,0.035
txn_001699,26.29,INR,US,wallet,gaming,stripe,success,2025-03-15 15:06:51.038635,129,1.06,0.002
txn_001700,33.99,CAD,US,card,digital,stripe,success,2025-06-05 06:10:51.038635,163,1.29,0.014
txn_001701,41.84,EUR,SG,card,travel,razorpay,success,2025-01-22 18:05:51.038635,120,1.25,0.064
txn_001702,52.04,USD,UK,wallet,travel,paypal,success,2025-06-15 05:08:51.038635,193,2.26,0.032
txn_001703,106.12,SGD,BR,wallet,travel,paypal,success,2025-06-11 13:11:51.038635,137,4.1,0.086
txn_001704,37.14,BRL,BR,card,food,adyen,success,2025-03-10 03:16:51.038635,160,1.16,0.0
txn_001705,13.99,USD,US,wallet,finance,stripe,success,2025-01-24 08:37:51.038635,128,0.71,0.045
txn_001706,55.08,INR,US,crypto,digital,stripe,success,2025-03-24 02:13:51.038635,107,1.9,0.031
txn_001707,347.17,AUD,FR,wallet,retail,paypal,success,2025-03-21 01:49:51.038635,171,12.29,0.058
txn_001708,16.46,EUR,IN,card,finance,razorpay,success,2025-06-13 16:30:51.038635,124,0.65,0.018
txn_001709,10.0,USD,US,wallet,travel,stripe,success,2025-06-12 02:45:51.038635,106,0.59,0.036
txn_001710,105.7,EUR,FR,card,finance,square,success,2025-02-04 10:21:51.038635,50,2.85,0.086
txn_001711,16.77,EUR,US,card,retail,stripe,success,2025-02-26 19:24:51.038635,117,0.79,0.009
txn_001712,10.0,EUR,JP,crypto,retail,stripe,success,2025-05-30 06:15:51.038635,115,0.59,0.011
txn_001713,71.6,JPY,US,card,gaming,stripe,success,2025-03-19 14:41:51.038635,134,2.38,0.04
txn_001714,10.0,INR,US,bank,retail,stripe,success,2025-01-03 14:04:51.038635,104,0.59,0.003
txn_001715,17.54,USD,US,card,finance,stripe,success,2025-03-13 02:31:51.038635,96,0.81,0.009
txn_001716,33.05,EUR,BR,crypto,finance,stripe,failed,2025-04-14 05:57:51.038635,119,1.26,0.131
txn_001717,26.73,GBP,DE,card,travel,square,success,2025-01-06 12:18:51.038635,61,0.79,0.029
txn_001718,58.22,USD,AU,card,retail,square,success,2025-05-22 23:54:51.038635,114,1.61,0.018
txn_001719,10.45,USD,UK,card,travel,square,success,2025-02-22 15:07:51.038635,54,0.37,0.215
txn_001720,43.37,JPY,UK,card,finance,adyen,success,2025-06-09 09:31:51.038635,133,1.33,0.147
txn_001721,13.61,EUR,US,card,digital,stripe,success,2025-06-17 05:05:51.038635,140,0.69,0.133
txn_001722,60.84,USD,IN,wallet,digital,razorpay,success,2025-03-13 23:26:51.038635,112,1.71,0.09
txn_001723,50.55,USD,CA,card,digital,stripe,success,2025-06-14 10:44:51.038635,139,1.77,0.028
txn_001724,10.0,EUR,DE,wallet,retail,paypal,success,2025-03-12 21:03:51.038635,183,0.83,0.081
txn_001725,102.41,EUR,US,card,finance,stripe,success,2025-01-29 16:49:51.038635,89,3.27,0.002
txn_001726,10.0,USD,BR,card,finance,stripe,success,2025-05-19 23:16:51.038635,59,0.59,0.007
txn_001727,67.5,GBP,US,crypto,gaming,stripe,success,2025-03-23 13:38:51.038635,129,2.26,0.183
txn_001728,34.85,USD,BR,card,food,adyen,failed,2025-02-22 04:47:51.038635,76,1.1,0.095
txn_001729,316.48,USD,US,wallet,travel,stripe,success,2025-03-16 07:23:51.038635,152,9.48,0.039
txn_001730,14.37,EUR,IN,wallet,retail,razorpay,success,2025-03-22 04:49:51.038635,140,0.59,0.021
txn_001731,11.89,USD,UK,card,travel,square,success,2025-05-26 03:02:51.038635,89,0.41,0.023
txn_001732,19.51,SGD,UK,bank,food,square,success,2025-01-27 08:36:51.038635,163,0.61,0.043
txn_001733,12.75,USD,CA,wallet,gaming,stripe,success,2025-06-08 12:10:51.038635,137,0.67,0.04
txn_001734,66.68,GBP,UK,card,finance,adyen,success,2025-06-03 20:03:51.038635,50,1.99,0.006
txn_001735,10.0,USD,UK,bank,gaming,square,success,2025-02-15 09:40:51.038635,95,0.36,0.002
txn_001736,10.0,USD,FR,card,finance,adyen,success,2025-06-20 06:06:51.038635,58,0.4,0.064
txn_001737,10.0,INR,DE,card,finance,square,success,2025-03-14 06:36:51.038635,86,0.36,0.063
txn_001738,83.55,EUR,SG,crypto,retail,razorpay,success,2025-02-03 21:45:51.038635,135,2.26,0.01
txn_001739,261.37,INR,US,wallet,finance,stripe,success,2025-03-25 07:09:51.038635,130,7.88,0.018
txn_001740,17.17,EUR,CA,wallet,food,stripe,success,2025-04-23 21:53:51.038635,127,0.8,0.109
txn_001741,15.59,EUR,CA,wallet,digital,stripe,success,2025-02-11 20:04:51.038635,152,0.75,0.117
txn_001742,22.31,INR,UK,wallet,retail,paypal,success,2025-03-23 13:44:51.038635,199,1.25,0.078
txn_001743,114.76,GBP,IN,bank,travel,razorpay,success,2025-03-18 13:36:51.038635,157,3.0,0.047
txn_001744,10.0,GBP,UK,card,digital,square,success,2024-12-29 07:50:51.038635,116,0.36,0.154
txn_001745,28.72,CAD,US,card,digital,stripe,success,2025-02-18 23:09:51.038635,158,1.13,0.033
txn_001746,86.73,JPY,US,card,travel,stripe,success,2025-02-06 09:23:51.038635,110,2.82,0.044
txn_001747,42.59,USD,US,wallet,gaming,stripe,success,2025-01-18 22:12:51.038635,111,1.54,0.026
txn_001748,26.69,EUR,DE,card,finance,stripe,success,2025-04-18 14:00:51.038635,62,1.07,0.017
txn_001749,90.16,USD,DE,card,digital,square,success,2025-04-10 07:03:51.038635,141,2.44,0.007
txn_001750,10.0,USD,BR,card,digital,adyen,success,2025-04-04 17:35:51.038635,97,0.4,0.032
txn_001751,55.52,EUR,FR,crypto,retail,adyen,success,2025-05-13 00:19:51.038635,188,1.67,0.02
txn_001752,10.0,AUD,US,wallet,digital,stripe,success,2025-04-01 18:30:51.038635,107,0.59,0.027
txn_001753,10.0,EUR,JP,card,retail,adyen,success,2025-03-20 09:45:51.038635,102,0.4,0.103
txn_001754,43.24,INR,JP,card,gaming,stripe,success,2025-01-01 14:33:51.038635,136,1.55,0.004
txn_001755,157.67,USD,UK,card,food,stripe,success,2025-06-06 16:48:51.038635,86,4.87,0.026
txn_001756,16.34,EUR,CA,card,retail,stripe,success,2025-02-23 16:29:51.038635,130,0.77,0.029
txn_001757,83.87,JPY,BR,card,digital,stripe,success,2025-03-26 02:41:51.038635,121,2.73,0.012
txn_001758,225.52,USD,IN,bank,food,razorpay,failed,2025-01-23 06:05:51.038635,130,5.66,0.017
txn_001759,144.37,USD,BR,crypto,food,stripe,success,2025-05-27 02:43:51.038635,155,4.49,0.02
txn_001760,235.08,EUR,US,card,retail,stripe,success,2025-01-12 18:52:51.038635,92,7.12,0.08
txn_001761,61.14,INR,US,card,gaming,stripe,failed,2025-03-12 08:19:51.038635,128,2.07,0.067
txn_001762,22.49,EUR,UK,card,retail,square,success,2025-05-10 13:06:51.038635,153,0.68,0.037
txn_001763,10.0,EUR,CA,card,retail,stripe,success,2025-03-24 07:29:51.038635,98,0.59,0.051
txn_001764,13.89,GBP,SG,card,retail,razorpay,success,2025-06-20 21:54:51.038635,131,0.58,0.051
txn_001765,10.0,USD,BR,card,food,stripe,success,2025-05-02 05:21:51.038635,190,0.59,0.059
txn_001766,521.35,INR,UK,card,retail,square,failed,2025-02-13 23:31:51.038635,124,13.65,0.133
txn_001767,15.43,USD,US,wallet,retail,stripe,success,2025-04-09 17:47:51.038635,104,0.75,0.032
txn_001768,24.16,USD,AU,wallet,digital,paypal,failed,2025-02-23 16:41:51.038635,204,1.31,0.019
txn_001769,45.94,GBP,CA,wallet,food,stripe,success,2025-02-20 16:34:51.038635,102,1.63,0.154
txn_001770,21.44,CAD,US,card,retail,stripe,success,2025-05-27 09:43:51.038635,73,0.92,0.035
txn_001771,255.34,CAD,IN,bank,digital,razorpay,failed,2025-01-28 05:18:51.038635,181,6.38,0.022
txn_001772,10.0,INR,FR,crypto,digital,square,success,2025-06-11 18:57:51.038635,76,0.36,0.029
txn_001773,26.89,USD,AU,card,retail,square,success,2025-06-09 02:22:51.038635,183,0.8,0.002
txn_001774,10.0,USD,IN,card,food,razorpay,failed,2025-05-13 12:36:51.038635,125,0.49,0.004
txn_001775,10.0,USD,UK,card,retail,adyen,success,2025-05-28 19:15:51.038635,163,0.4,0.173
txn_001776,10.0,AUD,BR,card,retail,stripe,success,2025-01-24 14:26:51.038635,78,0.59,0.012
txn_001777,19.0,AUD,DE,card,food,square,success,2025-01-01 19:17:51.038635,140,0.59,0.027
txn_001778,10.55,BRL,UK,card,retail,square,success,2025-01-26 07:01:51.038635,124,0.37,0.019
txn_001779,10.0,USD,US,card,retail,stripe,success,2025-04-03 21:08:51.038635,145,0.59,0.016
txn_001780,10.0,EUR,FR,card,digital,stripe,success,2025-03-02 09:17:51.038635,149,0.59,0.012
txn_001781,17.73,GBP,US,card,gaming,stripe,success,2025-02-05 00:17:51.038635,105,0.81,0.12
txn_001782,10.0,INR,US,crypto,travel,stripe,success,2025-06-21 13:33:51.038635,80,0.59,0.04
txn_001783,62.81,GBP,IN,card,finance,razorpay,success,2025-03-15 07:15:51.038635,138,1.76,0.045
txn_001784,22.73,INR,US,wallet,finance,stripe,success,2025-01-22 15:06:51.038635,126,0.96,0.044
txn_001785,10.0,USD,CA,card,gaming,stripe,failed,2025-03-07 13:11:51.038635,105,0.59,0.097
txn_001786,12.63,USD,US,card,travel,stripe,success,2025-06-24 21:59:51.038635,128,0.67,0.052
txn_001787,10.0,USD,DE,card,food,square,success,2025-01-23 10:19:51.038635,119,0.36,0.011
txn_001788,32.42,USD,US,card,digital,stripe,success,2025-06-03 20:51:51.038635,92,1.24,0.101
txn_001789,150.01,USD,US,card,retail,stripe,success,2025-01-25 21:04:51.038635,131,4.65,0.085
txn_001790,10.0,USD,US,card,travel,stripe,failed,2025-02-16 12:45:51.038635,111,0.59,0.015
txn_001791,23.87,USD,BR,card,gaming,adyen,success,2025-03-05 09:45:51.038635,79,0.79,0.106
txn_001792,15.8,GBP,JP,wallet,digital,paypal,success,2025-03-29 15:59:51.038635,203,1.03,0.051
txn_001793,54.98,SGD,US,card,travel,stripe,success,2025-03-12 22:35:51.038635,96,1.89,0.071
txn_001794,27.65,AUD,AU,wallet,digital,paypal,success,2025-05-17 09:31:51.038635,166,1.43,0.031
txn_001795,10.0,USD,CA,card,digital,stripe,success,2025-02-19 16:32:51.038635,122,0.59,0.048
txn_001796,12.45,USD,BR,wallet,digital,paypal,success,2025-04-30 03:48:51.038635,221,0.91,0.021
txn_001797,10.0,USD,UK,card,food,square,failed,2024-12-27 18:15:51.038635,115,0.36,0.123
txn_001798,100.89,BRL,DE,wallet,digital,paypal,success,2025-01-18 21:26:51.038635,195,3.92,0.004
txn_001799,20.74,EUR,US,crypto,travel,stripe,success,2025-05-23 15:04:51.038635,111,0.9,0.009
txn_001800,347.86,USD,UK,bank,finance,square,success,2025-02-03 20:22:51.038635,107,9.14,0.014
txn_001801,18.34,AUD,BR,card,finance,square,failed,2025-05-06 20:19:51.038635,108,0.58,0.017
txn_001802,10.0,USD,IN,bank,retail,razorpay,success,2025-01-22 02:14:51.038635,148,0.49,0.02
txn_001803,10.0,SGD,US,card,finance,stripe,success,2025-02-25 07:51:51.038635,111,0.59,0.018
txn_001804,10.0,USD,US,crypto,digital,stripe,success,2025-03-05 07:36:51.038635,160,0.59,0.075
txn_001805,10.0,USD,FR,card,digital,adyen,success,2025-01-21 23:28:51.038635,88,0.4,0.003
txn_001806,29.98,EUR,DE,card,travel,square,success,2025-01-07 02:56:51.038635,58,0.88,0.069
txn_001807,43.08,SGD,UK,card,digital,stripe,failed,2025-06-19 04:00:51.038635,202,1.55,0.056
txn_001808,10.0,AUD,BR,card,retail,square,success,2025-01-25 21:27:51.038635,100,0.36,0.003
txn_001809,76.9,EUR,US,wallet,digital,stripe,success,2025-01-07 18:27:51.038635,159,2.53,0.005
txn_001810,10.0,USD,UK,bank,travel,stripe,success,2025-02-01 15:14:51.038635,162,0.59,0.01
txn_001811,25.03,EUR,BR,wallet,digital,paypal,success,2025-02-09 03:55:51.038635,208,1.34,0.073
txn_001812,225.5,BRL,UK,wallet,food,paypal,success,2025-04-19 12:50:51.038635,174,8.16,0.08
txn_001813,77.11,GBP,US,wallet,travel,stripe,success,2025-01-20 05:25:51.038635,128,2.54,0.045
txn_001814,13.43,CAD,IN,card,travel,razorpay,success,2025-03-24 22:40:51.038635,101,0.57,0.05
txn_001815,10.0,EUR,SG,card,finance,razorpay,success,2025-04-09 06:02:51.038635,199,0.49,0.003
txn_001816,10.0,EUR,US,card,digital,stripe,success,2025-03-07 06:17:51.038635,94,0.59,0.012
txn_001817,10.0,EUR,BR,card,retail,stripe,success,2025-04-29 07:14:51.038635,112,0.59,0.028
txn_001818,14.63,INR,AU,card,digital,stripe,success,2025-02-07 20:41:51.038635,122,0.72,0.026
txn_001819,10.0,AUD,US,card,digital,stripe,success,2025-06-24 16:36:51.038635,116,0.59,0.011
txn_001820,16.5,EUR,FR,card,travel,square,success,2025-02-05 20:59:51.038635,90,0.53,0.018
txn_001821,22.54,EUR,UK,card,retail,stripe,success,2025-05-28 09:24:51.038635,161,0.95,0.001
txn_001822,14.34,USD,UK,bank,digital,stripe,success,2025-05-22 15:01:51.038635,148,0.72,0.083
txn_001823,10.0,USD,AU,card,travel,stripe,success,2025-02-12 12:57:51.038635,129,0.59,0.031
txn_001824,25.87,JPY,BR,card,travel,adyen,success,2025-03-29 12:34:51.038635,88,0.84,0.114
txn_001825,38.97,USD,US,card,travel,stripe,success,2025-06-21 17:30:51.038635,151,1.43,0.067
txn_001826,10.0,CAD,UK,card,finance,stripe,success,2025-01-30 09:31:51.038635,106,0.59,0.004
txn_001827,166.73,INR,IN,card,travel,razorpay,success,2025-04-30 21:29:51.038635,187,4.25,0.002
txn_001828,17.32,CAD,UK,card,travel,stripe,success,2025-04-12 07:35:51.038635,123,0.8,0.031
txn_001829,20.66,JPY,UK,card,digital,adyen,success,2025-01-13 02:14:51.038635,136,0.7,0.003
txn_001830,58.11,GBP,US,card,gaming,stripe,success,2025-03-17 18:18:51.038635,116,1.99,0.001
txn_001831,28.5,SGD,DE,card,food,adyen,success,2025-06-19 10:22:51.038635,102,0.92,0.032
txn_001832,83.91,USD,UK,card,retail,stripe,success,2025-05-24 17:09:51.038635,156,2.73,0.028
txn_001833,30.9,GBP,US,wallet,retail,stripe,success,2025-02-23 15:28:51.038635,185,1.2,0.112
txn_001834,10.0,INR,SG,card,travel,razorpay,success,2025-03-24 10:06:51.038635,186,0.49,0.01
txn_001835,34.54,USD,AU,card,gaming,stripe,success,2025-06-22 16:12:51.038635,146,1.3,0.002
txn_001836,10.0,INR,IN,card,retail,razorpay,success,2025-01-21 07:15:51.038635,157,0.49,0.008
txn_001837,23.64,INR,US,wallet,retail,stripe,success,2025-03-01 08:55:51.038635,104,0.99,0.03
txn_001838,19.11,AUD,DE,card,finance,adyen,success,2025-06-15 15:14:51.038635,108,0.66,0.074
txn_001839,14.7,USD,US,wallet,gaming,stripe,success,2025-04-04 22:26:51.038635,92,0.73,0.038
txn_001840,16.56,GBP,US,wallet,retail,stripe,success,2025-05-19 12:36:51.038635,131,0.78,0.143
txn_001841,10.0,USD,FR,card,digital,square,success,2024-12-30 14:32:51.038635,123,0.36,0.119
txn_001842,10.0,INR,US,card,travel,stripe,success,2025-02-06 10:27:51.038635,61,0.59,0.019
txn_001843,23.09,EUR,US,card,digital,stripe,failed,2025-04-27 09:28:51.038635,121,0.97,0.079
txn_001844,25.53,EUR,US,card,finance,stripe,success,2025-02-07 20:21:51.038635,132,1.04,0.042
txn_001845,10.0,EUR,US,card,retail,stripe,success,2025-05-02 03:48:51.038635,117,0.59,0.104
txn_001846,134.1,USD,US,card,retail,stripe,failed,2025-03-22 01:36:51.038635,130,4.19,0.052
txn_001847,10.0,USD,BR,card,retail,adyen,success,2025-05-06 01:08:51.038635,59,0.4,0.042
txn_001848,85.99,USD,US,card,retail,stripe,success,2025-06-10 05:58:51.038635,96,2.79,0.001
txn_001849,38.12,GBP,US,wallet,retail,stripe,success,2025-02-25 20:02:51.038635,151,1.41,0.045
txn_001850,10.0,AUD,US,card,retail,stripe,success,2025-04-20 12:01:51.038635,120,0.59,0.008
txn_001851,288.0,USD,BR,bank,travel,square,success,2025-01-19 09:01:51.038635,120,7.59,0.048
txn_001852,10.0,USD,IN,crypto,retail,razorpay,failed,2025-03-17 21:04:51.038635,123,0.49,0.033
txn_001853,79.74,EUR,UK,crypto,gaming,stripe,success,2025-06-12 17:39:51.038635,120,2.61,0.007
txn_001854,90.1,INR,JP,wallet,digital,paypal,success,2025-04-10 06:35:51.038635,110,3.55,0.053
txn_001855,10.0,USD,UK,card,travel,adyen,success,2025-05-19 10:33:51.038635,125,0.4,0.019
txn_001856,162.18,USD,UK,card,retail,stripe,success,2025-01-20 13:12:51.038635,174,5.0,0.014
txn_001857,13.8,USD,US,card,retail,stripe,success,2025-06-09 03:29:51.038635,88,0.7,0.022
txn_001858,30.97,USD,UK,card,food,adyen,success,2025-05-07 10:46:51.038635,71,0.99,0.013
txn_001859,29.68,USD,UK,wallet,food,paypal,success,2025-06-13 15:02:51.038635,193,1.5,0.009
txn_001860,16.42,USD,DE,crypto,travel,stripe,success,2025-03-25 05:25:51.038635,164,0.78,0.066
txn_001861,67.78,INR,US,card,travel,stripe,success,2025-01-10 01:27:51.038635,119,2.27,0.004
txn_001862,66.04,GBP,CA,card,travel,stripe,success,2025-04-23 04:08:51.038635,83,2.22,0.062
txn_001863,10.0,USD,US,card,digital,stripe,success,2025-06-04 13:03:51.038635,113,0.59,0.016
txn_001864,142.1,GBP,US,card,finance,stripe,success,2025-06-14 05:18:51.038635,89,4.42,0.002
txn_001865,10.0,EUR,UK,card,food,square,success,2025-04-21 20:39:51.038635,89,0.36,0.037
txn_001866,94.52,JPY,BR,card,gaming,stripe,success,2025-06-14 00:33:51.038635,110,3.04,0.063
txn_001867,108.86,USD,UK,wallet,finance,paypal,success,2025-03-25 05:26:51.038635,152,4.19,0.089
txn_001868,10.0,INR,DE,card,retail,adyen,success,2025-06-08 03:08:51.038635,76,0.4,0.047
